full_url,name,stars,price,address,lat,lon,features,rating_text,rating,mark,local,dist_local,dist_baikal,dist_aeroport,dist_railway,dist_beach,meal_type,dist_baikal_meters,url,number_reviews
https://101hotels.com/main/cities/posolskoe/baza_otdyha_kultushnaya.html,База отдыха Култушная,,2130.0,"Кабанский р-он, ст. Култушная, 300 км от Иркутска",51.901546,106.123133,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'БАССЕЙН', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,8.9,3.0,Кабанский р-он,,228 м,91.4 км,69.0 км,,,228.0,baza_otdyha_kultushnaya.html,3
https://101hotels.com/main/cities/posolskoe/holiday_club_berezka.html,База отдыха Берёзка,,2000.0,"Кабанский р-н, Байкальский прибой",51.920662,106.1637,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'БЕСЕДКИ ДЛЯ ОТДЫХА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ХОРОШО,8.3,7.0,Кабанский р-н,,162 м,88.9 км,70.0 км,,,162.0,holiday_club_berezka.html,2
https://101hotels.com/main/cities/shida/guest_house_zoon.html,База отдыха Зуун Хагун,,1500.0,"Шида, а/д Зуун-Хагун",53.034678,106.81553,[],ОТЛИЧНО,9.3,4.0,Шида,3.4 км,319 м,143.4 км,191.8 км,,,319.0,guest_house_zoon.html,4
https://101hotels.com/main/cities/enheluk/baza_otdiha_enhaluk.html,База отдыха Энхалук,,2500.0,"Энхалук, ул. Лесная, д. 44",52.4821333652405,106.9638,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ДЕТСКАЯ ПЛОЩАДКА']",ОТЛИЧНО,9.3,11.0,Энхалук,300 м,257 м,82.2 км,83.1 км,,,257.0,baza_otdiha_enhaluk.html,6
https://101hotels.com/main/cities/vidrino/baza_otdykha_novaya_snezhnaya.html,База отдыха Новая Снежная,,1000.0,"Иркутская обл., пос. Новосежная, федеральная автодорога М-55, км. 182",51.3970425827242,104.6473,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ХОРОШО,8.7,40.0,Иркутская обл.,,8.5 км,99.6 км,43.9 км,,,8500.0,baza_otdykha_novaya_snezhnaya.html,14
https://101hotels.com/main/cities/posolskoe/baza_otdiha_zenit.html,База отдыха Зенит,,1800.0,"Республика Бурятия, Кабанский р-он, пос. Байкальский прибой",51.930632,106.18911,"['МАНГАЛ', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'БАССЕЙН', 'АРЕНДА ЛОДОК, КАТЕРОВ', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,9.1,5.0,Республика Бурятия,,102 м,87.4 км,70.6 км,,,102.0,baza_otdiha_zenit.html,5
https://101hotels.com/main/cities/buguldeyka/baza_otdiha_imenie_zarechnoe.html,Эко-отель Имение Заречное,,530.0,"Бугульдейка, ул. Байкальская, д. 24",52.536318,106.059,['БАНЯ/САУНА'],ВЕЛИКОЛЕПНО,10.0,4.0,Бугульдейка,2.5 км,607 м,119.3 км,125.4 км,,Завтрак,607.0,baza_otdiha_imenie_zarechnoe.html,4
https://101hotels.com/main/cities/kurma/turbaza_rancho_laguna.html,Кемпинг Ранчо Лагуна,,2010.0,"Ольхонский р-он, Иркутская обл., дер. Курма",53.172257,106.95399,"['ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.6,4.0,Ольхонский р-он,,456 м,155.8 км,206.8 км,,,456.0,turbaza_rancho_laguna.html,4
https://101hotels.com/main/cities/kurma/baza_otdiha_zolotaya_antilopa.html,База отдыха Золотая Антилопа,,1500.0,"Ольхонский р-он, Оркутская обл., дер. Курма",53.180813,106.96851,"['БАНЯ/САУНА', 'БЕСЕДКИ ДЛЯ ОТДЫХА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,9.1,1.0,Ольхонский р-он,,710 м,156.5 км,208.1 км,,,710.0,baza_otdiha_zolotaya_antilopa.html,1
https://101hotels.com/main/cities/posolskoe/turbaza_avtomobilist.html,Туристский комплекс Автомобилист,,1500.0,"Посольское, в 3 км. от станции Байкальский прибой",51.921456,106.16471,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ДЕТСКАЯ ПЛОЩАДКА']",ОТЛИЧНО,9.3,9.0,Посольское,11.8 км,3.6 км,88.9 км,70.1 км,,,3600.0,turbaza_avtomobilist.html,3
https://101hotels.com/main/cities/sahyurta/baza_otdyha_baikal_breath.html,База отдыха Дыхание Байкала,,2200.0,Бухта Базарная,53.0226829397385,106.8692,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА']",ОТЛИЧНО,9.3,2.0,Бухта Базарная,,171 м,141.1 км,194.5 км,,,171.0,baza_otdyha_baikal_breath.html,2
https://101hotels.com/main/cities/buguldeyka/baza_otdiha_kuyada_na_baykale.html,База отдыха Куяда на Байкале,,400.0,"Бугульдейка, ул. Береговая, д. 1",52.557785,106.13457,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'БАССЕЙН']",ВЕЛИКОЛЕПНО,9.6,3.0,Бугульдейка,4.1 км,499 м,122.5 км,130.9 км,,Завтрак,499.0,baza_otdiha_kuyada_na_baykale.html,3
https://101hotels.com/main/cities/huzhir/kemping_zara.html,Кемпинг Зара,,1040.0,"Хужир, ул. Байкальская, д. 60",53.193144,107.34747,['АВТОСТОЯНКА'],ОТЛИЧНО,9.4,7.0,Хужир,300 м,27.1 км,154.7 км,231.4 км,,,27100.0,kemping_zara.html,7
https://101hotels.com/main/cities/kurma/ekootel_yurtochnoe_kocheve.html,Эко-отель Юрточное Кочевье,,2200.0,Курма,53.16566463295488,106.945,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА']",ВЕЛИКОЛЕПНО,10.0,1.0,Курма,2.1 км,478 м,155.2 км,205.9 км,,Завтрак,478.0,ekootel_yurtochnoe_kocheve.html,1
https://101hotels.com/main/cities/enheluk/baza_otdiha_baykalskaya_solyanka.html,База отдыха Байкальская солянка,,3600.0,"Энхалук, ул. Лесная, д. 17",52.483445,106.96827,"['БАНЯ/САУНА', 'МАНГАЛ', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'БАССЕЙН']",,,,Энхалук,100 м,432 м,82.2 км,83.0 км,,,432.0,baza_otdiha_baykalskaya_solyanka.html,0
https://101hotels.com/main/cities/enheluk/baza_otdiha_baykalskaya_solyanka_1.html,База отдыха Теремки,,800.0,"Энхалук, ул. Солнечная, д. 1",52.499615,106.99929,"['БАНЯ/САУНА', 'МАНГАЛ', 'ДЕТСКАЯ ПЛОЩАДКА']",,,,Энхалук,2.8 км,433 м,83.1 км,83.6 км,,,433.0,baza_otdiha_baykalskaya_solyanka_1.html,0
https://101hotels.com/main/cities/maksimiha/baza_otdiha_baykal-lider.html,База отдыха Байкал-Лидер,,3000.0,"ул. Баргузинская, д. 1б",53.266633,108.74625,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'БАССЕЙН', 'БЕСЕДКИ ДЛЯ ОТДЫХА', 'АРЕНДА ЛОДОК, КАТЕРОВ', 'ДЕТСКАЯ ПЛОЩАДКА']",,,,ул. Баргузинская,,42.4 км,185.1 км,177.3 км,,,42400.0,baza_otdiha_baykal-lider.html,0
https://101hotels.com/main/cities/huzhir/baza_otdiha_on_olkhon.html,База отдыха ON OLkhON,,500.0,"Хужир, остров Ольхон, ДНТ Ханхой, д. 3",53.216588,107.415206,['АВТОСТОЯНКА'],ВЕЛИКОЛЕПНО,10.0,1.0,Хужир,5.5 км,29.3 км,231.3 км,236.6 км,,Завтрак 500 руб.,29300.0,baza_otdiha_on_olkhon.html,1
https://101hotels.com/main/cities/severobaykalsk/zagorodniy_kompleks_baykalskaya_rezidentsiya.html,Загородный комплекс Байкальская Резиденция,5.0,280000.0,"Северобайкальск, 4-км. трассы Северобайкальск-Байкальское",55.58974,109.28171,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'БАССЕЙН', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.6,11.0,Северобайкальск,4.7 км,126 м,261.9 км,5.9 км,,Завтрак,126.0,zagorodniy_kompleks_baykalskaya_rezidentsiya.html,11
https://101hotels.com/main/cities/baikalsk/belji_sobol.html,Парк-Отель Белый Соболь,3.0,3000.0,"Байкальск, мкрн. Красный Ключ, д. 93",51.5147,104.122,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'БАССЕЙН', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.3,186.0,Байкальск,800 м,1.3 км,85.9 км,5.3 км,21.2 км,Завтрак,1300.0,belji_sobol.html,24
https://101hotels.com/main/cities/gremyachinsk/park-otel_baykalskaya_rivera.html,Парк-Отель Байкальская ривьера,,3000.0,"Гремячинск, ул. Лесная, д. 36",52.792937,107.96538,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.4,41.0,Гремячинск,,437 м,115.6 км,109.3 км,,Завтрак,437.0,park-otel_baykalskaya_rivera.html,9
https://101hotels.com/main/cities/enheluk/gostevoy_dom_korolevskaya_gavan.html,Гостиница Королевская Гавань,2.0,375.0,"Энхалук, ул. Лесная, д. 4а",52.4849755440631,106.9701,"['БАНЯ/САУНА', 'МАНГАЛ', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'БЕСЕДКИ ДЛЯ ОТДЫХА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.4,20.0,Энхалук,200 м,365 м,82.3 км,83.1 км,,Завтрак 375 руб.,365.0,gostevoy_dom_korolevskaya_gavan.html,10
https://101hotels.com/main/cities/huzhir/baikalwood_hotel.html,Отель BaikalWood Eco Lodge & Spa,4.0,7000.0,"Хужир, ул. Светлая, д. 5",53.194176,107.36156,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'АРЕНДА ЛОДОК, КАТЕРОВ', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.4,5.0,Хужир,1.2 км,27.1 км,154.7 км,151.5 км,,Завтрак,27100.0,baikalwood_hotel.html,5
https://101hotels.com/main/cities/goryachinsk/uyutniy_dvorik.html,Гостевой дом Уютный Дворик,,2100.0,"Горячинск, ул. Пионерская, д. 16",52.986693932779225,108.29,"['МАНГАЛ', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.4,25.0,Горячинск,700 м,573 м,143.6 км,136.4 км,,,573.0,uyutniy_dvorik.html,9
https://101hotels.com/main/cities/bolshoe_goloustnoe/zhemchuzhina_baykala.html,Отель Жемчужина Байкала,,5000.0,"Большое Голоустное, падь Ушканья",51.987436,105.31534499999,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,10.0,2.0,Большое Голоустное,8.6 км,52 м,72.9 км,37.1 км,,,52.0,zhemchuzhina_baykala.html,2
https://101hotels.com/main/cities/patroni/ritsarskiy_dvor.html,Рыцарский Двор,,4000.0,"Патроны, 11 км Байкальского Тракта 11В",52.24022,104.44698,"['БАНЯ/САУНА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ХОРОШО,8.3,9.0,Патроны,9.4 км,45.9 км,7.1 км,13.6 км,,Завтрак,45900.0,ritsarskiy_dvor.html,2
https://101hotels.com/main/cities/sahyurta/gostevoy_dom_bayar.html,Гостевой дом Баяр,,,"Сахюрта, Ольхонский район, Камыши-1, озеро Байкал",53.03079,106.8497,"['БАНЯ/САУНА', 'МАНГАЛ', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.6,24.0,Сахюрта,2.3 км,,142.3 км,254.0 км,,Завтрак,,gostevoy_dom_bayar.html,2
https://101hotels.com/main/cities/sahyurta/usadba_kovcheg_baykala.html,Гостевой дом Ковчег Байкала,,1400.0,"Сахюрта, Улица Прибайкальская 28",53.02321,106.87769,"['БАНЯ/САУНА', 'ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.3,2.0,Сахюрта,600 м,11.9 км,141.0 км,195.0 км,,,11900.0,usadba_kovcheg_baykala.html,2
https://101hotels.com/main/cities/goryachinsk/baza_otdiha_goryachinsk.html,База отдыха Горячинск,,3500.0,"Горячинск, ул. Придорожная, д. 2а",52.97688,108.29589,"['БАССЕЙН', 'БЕСЕДКИ ДЛЯ ОТДЫХА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ХОРОШО,8.5,21.0,Горячинск,1.0 км,1.6 км,142.7 км,135.4 км,,,1600.0,baza_otdiha_goryachinsk.html,2
https://101hotels.com/main/cities/suhaya/park-otel_zvyozdniy.html,Парк-Отель Звёздный,,2300.0,"Сухая, Звездный пер., д. 5",52.5490896922393,107.1204,"['БАНЯ/САУНА', 'МАНГАЛ', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,9.1,26.0,Сухая,700 м,657 м,85.7 км,85.0 км,,,657.0,park-otel_zvyozdniy.html,2
https://101hotels.com/main/cities/kultuk/holiday_club_tvoya_stihia.html,Мини-гостиница Твоя стихия,,1000.0,"Иркутская обл., пос. Тибельти, ул. Аршанчик, д. 1",51.757583,103.27285,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",,,,Иркутская обл.,,30.0 км,93.8 км,29.5 км,,,30000.0,holiday_club_tvoya_stihia.html,0
https://101hotels.com/main/cities/baikalsk/guest_house_baikalskoe_podvorie.html,Гостевой дом Байкальское подворье,,1600.0,"Мурино, Слюдянский р-он, Иркутская обл.",51.4809318868569,104.4055,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'АВТОСТОЯНКА']",,,,Мурино,,768 м,88.3 км,25.0 км,1.3 км,,768.0,guest_house_baikalskoe_podvorie.html,0
https://101hotels.com/main/cities/vidrino/hotel_belosnezhka.html,Отель Белоснежка,,5500.0,"Выдрино, ул. Школьная, д. 7",51.471164,104.627015,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'БАССЕЙН', 'ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.8,11.0,Выдрино,1.6 км,692 м,91.2 км,40.2 км,,Завтрак,692.0,hotel_belosnezhka.html,2
https://101hotels.com/main/cities/leestvyanka/sinilga_minihotel.html,Отель Синильга,,3300.0,"Листвянка, Ulitsa Ostrovskogo 20",51.85649,104.8658,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'БАССЕЙН', 'ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,9.1,13.0,Листвянка,600 м,297 м,58.0 км,4.2 км,,,297.0,sinilga_minihotel.html,0
https://101hotels.com/main/cities/vidrino/lastochkino_gnezdo_2.html,Гостевой дом Ласточкино гнездо,,720.0,"Выдрино, ул. Лесная, д. 38",51.443369,104.64039,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'БЕСЕДКИ ДЛЯ ОТДЫХА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ХОРОШО,8.7,1.0,Выдрино,1.8 км,3.4 км,94.4 км,41.8 км,,,3400.0,lastochkino_gnezdo_2.html,1
https://101hotels.com/main/cities/shida/turbaza_briz.html,Турбаза Бриз,,5800.0,"Шида, ул. Рыбзаводская, д. 3а",53.05321,106.78316,"['БАНЯ/САУНА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ХОРОШО,8.7,6.0,Шида,500 м,36 м,146.0 км,190.7 км,,Завтрак,36.0,turbaza_briz.html,0
https://101hotels.com/main/cities/sarma/uedinenniy_domik_na_baykale.html,Дом для отпуска Уединенный домик на Байкале,,1500.0,"Сарма, ул. Рыборазводная, д. 8",53.09804,106.84292,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'АВТОСТОЯНКА']",НОРМАЛЬНО,7.9,20.0,Сарма,600 м,,149.6 км,148.8 км,,,,uedinenniy_domik_na_baykale.html,1
https://101hotels.com/main/cities/huzhir/usadba_filatovykh.html,Мини-гостиница Усадьба Филатовых,,1800.0,"Хужир, ул. Рабочая, д. 2",53.19279,107.34217,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'БЕСЕДКИ ДЛЯ ОТДЫХА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ХОРОШО,8.1,20.0,Хужир,100 м,27.1 км,154.7 км,231.1 км,,,27100.0,usadba_filatovykh.html,2
https://101hotels.com/main/cities/huzhir/vdohnovenie.html,Гостевой дом Вдохновение,,6000.0,"Хужир, Severnaya 5 Хужир",53.19624,107.35533,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ХОРОШО,8.7,24.0,Хужир,900 м,,155.0 км,,,Завтрак,,vdohnovenie.html,0
https://101hotels.com/main/cities/nikola/semeyniy_mini-otel_flagman.html,Отель Флагман,3.0,6000.0,"Листвянка, Нагорная Улица 41",51.89885,104.83086,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'БАССЕЙН', 'ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,9.1,32.0,Листвянка,,3.2 км,53.0 км,3.2 км,,Завтрак,3200.0,semeyniy_mini-otel_flagman.html,6
https://101hotels.com/main/cities/baikalsk/vepskoye_pomestye.html,Парк-Отель Вепское Поместье,,4500.0,"Байкальск, мкрн. Юго-Западный, д. 5",51.513613490251196,104.12,"['БАНЯ/САУНА', 'БАССЕЙН', 'ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.8,68.0,Байкальск,900 м,1.3 км,86.1 км,5.3 км,21.3 км,,1300.0,vepskoye_pomestye.html,6
https://101hotels.com/main/cities/baikalsk/kottedzhniy_gorodok_rus.html,Коттеджный комплекс Русь,,14100.0,"Байкальск, мкрн Красный Ключ, д. 90",51.513831,104.121676,"['БАНЯ/САУНА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,9.1,10.0,Байкальск,800 м,1.4 км,86.0 км,5.4 км,21.2 км,Завтрак,1400.0,kottedzhniy_gorodok_rus.html,1
https://101hotels.com/main/cities/huzhir/usadba_radana.html,Гостевой дом Усадьба Радана,,2500.0,"Хужир, Pushkina 4",53.1942,107.3414,['АВТОСТОЯНКА'],ХОРОШО,8.5,29.0,Хужир,100 м,27.3 км,155.1 км,,,,27300.0,usadba_radana.html,0
